Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/06/1924 00:00,01/07/1924 00:00,1924-06,13.2,G,57.243655,18.378776,,
01/07/1924 00:00,01/08/1924 00:00,1924-07,15.4,G,57.243655,18.378776,,
01/08/1924 00:00,01/09/1924 00:00,1924-08,15.6,G,57.243655,18.378776,,
01/09/1924 00:00,01/10/1924 00:00,1924-09,12.8,G,57.243655,18.378776,,
01/10/1924 00:00,01/11/1924 00:00,1924-10,8.3,G,57.243655,18.378776,,
01/11/1924 00:00,01/12/1924 00:00,1924-11,4.1,G,57.243655,18.378776,,
01/12/1924 00:00,01/01/1925 00:00,1924-12,2.8,G,57.243655,18.378776,,
01/01/1931 00:00,01/02/1931 00:00,1931-01,-0.8,G,57.243655,18.378776,,
01/02/1931 00:00,01/03/1931 00:00,1931-02,-1.8,G,57.243655,18.378776,,
01/03/1931 00:00,01/04/1931 00:00,1931-03,-3.3,G,57.243655,18.378776,,
01/04/1931 00:00,01/05/1931 00:00,1931-04,2.4,G,57.243655,18.378776,,
01/05/1931 00:00,01/06/1931 00:00,1931-05,10.2,G,57.243655,18.378776,,
01/06/1931 00:00,01/07/1931 00:00,1931-06,11.9,G,57.243655,18.378776,,
01/07/1931 00:00,01/08/1931 00:00,1931-07,14.7,G,57.243655,18.378776,,
01/08/1931 00:00,01/09/1931 00:00,1931-08,14.7,G,57.243655,18.378776,,
01/09/1931 00:00,01/10/1931 00:00,1931-09,9.6,G,57.243655,18.378776,,
01/10/1931 00:00,01/11/1931 00:00,1931-10,6.8,G,57.243655,18.378776,,
01/11/1931 00:00,01/12/1931 00:00,1931-11,4,G,57.243655,18.378776,,
01/12/1931 00:00,01/01/1932 00:00,1931-12,0.1,G,57.243655,18.378776,,
01/01/1932 00:00,01/02/1932 00:00,1932-01,1.2,G,57.243655,18.378776,,
01/02/1932 00:00,01/03/1932 00:00,1932-02,-1.8,G,57.243655,18.378776,,
01/03/1932 00:00,01/04/1932 00:00,1932-03,-1.7,G,57.243655,18.378776,,
01/04/1932 00:00,01/05/1932 00:00,1932-04,4.5,G,57.243655,18.378776,,
01/05/1932 00:00,01/06/1932 00:00,1932-05,9.3,G,57.243655,18.378776,,
01/06/1932 00:00,01/07/1932 00:00,1932-06,11.2,G,57.243655,18.378776,,
01/07/1932 00:00,01/08/1932 00:00,1932-07,16,G,57.243655,18.378776,,
01/08/1932 00:00,01/09/1932 00:00,1932-08,15.2,G,57.243655,18.378776,,
01/09/1932 00:00,01/10/1932 00:00,1932-09,12.7,G,57.243655,18.378776,,
01/10/1932 00:00,01/11/1932 00:00,1932-10,6.3,G,57.243655,18.378776,,
01/11/1932 00:00,01/12/1932 00:00,1932-11,3,G,57.243655,18.378776,,
01/12/1932 00:00,01/01/1933 00:00,1932-12,2.5,G,57.243655,18.378776,,
01/01/1933 00:00,01/02/1933 00:00,1933-01,-3.4,G,57.243655,18.378776,,
01/02/1933 00:00,01/03/1933 00:00,1933-02,-3,G,57.243655,18.378776,,
01/03/1933 00:00,01/04/1933 00:00,1933-03,1.1,G,57.243655,18.378776,,
01/04/1933 00:00,01/05/1933 00:00,1933-04,3.2,G,57.243655,18.378776,,
01/05/1933 00:00,01/06/1933 00:00,1933-05,8.2,G,57.243655,18.378776,,
01/06/1933 00:00,01/07/1933 00:00,1933-06,14.2,G,57.243655,18.378776,,
01/07/1933 00:00,01/08/1933 00:00,1933-07,18.2,G,57.243655,18.378776,,
01/08/1933 00:00,01/09/1933 00:00,1933-08,14.7,G,57.243655,18.378776,,
01/09/1933 00:00,01/10/1933 00:00,1933-09,12.4,G,57.243655,18.378776,,
